Check/Payment Date,Dept. Descrptn,Vendor Name,Commitmt Item Name,Invoice Net Amt
12/18/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,10.78
12/18/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,0.26
12/18/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,35.41
12/18/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,0.15
12/18/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,20.22
12/18/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,0.60
12/18/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,82.71
12/18/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,9.49
12/18/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,0.08
12/26/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,3.59
12/26/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,0.03
12/26/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,27.17
12/26/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,0.20
12/26/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,4.57
12/26/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,0.03
12/26/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,275.65
12/26/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,2.05
12/26/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,7.29
12/26/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,0.05
12/26/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,8.14
