Check/Payment Date,Dept. Descrptn,Vendor Name,Commitmt Item Name,Invoice Net Amt
4/19/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,0.08
4/19/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,14.23
4/19/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,0.11
4/19/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,-0.14
4/19/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,-17.48
4/19/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,-0.48
4/19/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,-65.11
4/24/2018,Neighborhood Services,A TO Z EQUIPMENT RENTALS & SALES,Small Tools/ Equip,7.11
4/24/2018,Neighborhood Services,A TO Z EQUIPMENT RENTALS & SALES,Small Tools/ Equip,958.43
4/24/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,1.41
4/24/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts,191.89
4/24/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,0.24
4/24/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,32.42
4/24/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,0.14
4/24/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,18.3
4/24/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,0.52
4/24/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,69.13
4/24/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,100.49
4/24/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,0.75
4/24/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,0.22
4/24/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,29.3
